EPOCH                                      MMS4_R_GEO_X                MMS4_R_GEO_Y                MMS4_R_GEO_Z                MMS4_V_GEO_X                MMS4_V_GEO_Y                MMS4_V_GEO_Z
dd-mm-yyyy hh:mm:ss.mil.mic                          km                          km                          km                        km/s                        km/s                        km/s
09-12-2016 09:04:30.680.000                     36858.7                     58486.0                    -27875.5                   -0.505582                    0.977109                    0.131125
09-12-2016 09:04:30.710.000                     36858.8                     58486.0                    -27875.5                   -0.505581                    0.977108                    0.131126
09-12-2016 09:04:30.740.000                     36858.9                     58485.9                    -27875.5                   -0.505580                    0.977108                    0.131127
09-12-2016 09:04:30.770.000                     36859.0                     58485.9                    -27875.5                   -0.505579                    0.977107                    0.131128
09-12-2016 09:04:30.800.000                     36859.1                     58485.8                    -27875.5                   -0.505578                    0.977107                    0.131128
09-12-2016 09:04:30.830.000                     36859.2                     58485.8                    -27875.5                   -0.505577                    0.977106                    0.131129
09-12-2016 09:04:30.860.000                     36859.4                     58485.7                    -27875.5                   -0.505576                    0.977105                    0.131130
09-12-2016 09:04:30.890.000                     36859.5                     58485.7                    -27875.5                   -0.505574                    0.977105                    0.131131
09-12-2016 09:04:30.920.000                     36859.6                     58485.6                    -27875.5                   -0.505573                    0.977104                    0.131132
09-12-2016 09:04:30.950.000                     36859.7                     58485.6                    -27875.5                   -0.505572                    0.977104                    0.131132
09-12-2016 09:04:30.980.000                     36859.8                     58485.5                    -27875.5                   -0.505571                    0.977103                    0.131133
09-12-2016 09:04:31.010.000                     36859.9                     58485.5                    -27875.5                   -0.505570                    0.977103                    0.131134
09-12-2016 09:04:31.040.000                     36860.0                     58485.4                    -27875.5                   -0.505569                    0.977102                    0.131135
09-12-2016 09:04:31.070.000                     36860.1                     58485.4                    -27875.5                   -0.505568                    0.977101                    0.131136
09-12-2016 09:04:31.100.000                     36860.3                     58485.3                    -27875.5                   -0.505567                    0.977101                    0.131136
09-12-2016 09:04:31.130.000                     36860.4                     58485.3                    -27875.5                   -0.505566                    0.977100                    0.131137
09-12-2016 09:04:31.160.000                     36860.5                     58485.2                    -27875.5                   -0.505565                    0.977100                    0.131138
09-12-2016 09:04:31.190.000                     36860.6                     58485.2                    -27875.5                   -0.505564                    0.977099                    0.131139
09-12-2016 09:04:31.220.000                     36860.7                     58485.1                    -27875.5                   -0.505563                    0.977098                    0.131140
09-12-2016 09:04:31.250.000                     36860.8                     58485.1                    -27875.5                   -0.505562                    0.977098                    0.131140
09-12-2016 09:04:31.280.000                     36860.9                     58485.0                    -27875.5                   -0.505561                    0.977097                    0.131141
09-12-2016 09:04:31.310.000                     36861.0                     58485.0                    -27875.5                   -0.505559                    0.977097                    0.131142
09-12-2016 09:04:31.340.000                     36861.2                     58484.9                    -27875.5                   -0.505558                    0.977096                    0.131143
09-12-2016 09:04:31.370.000                     36861.3                     58484.9                    -27875.4                   -0.505557                    0.977096                    0.131144
09-12-2016 09:04:31.400.000                     36861.4                     58484.8                    -27875.4                   -0.505556                    0.977095                    0.131144
09-12-2016 09:04:31.430.000                     36861.5                     58484.8                    -27875.4                   -0.505555                    0.977094                    0.131145
09-12-2016 09:04:31.460.000                     36861.6                     58484.7                    -27875.4                   -0.505554                    0.977094                    0.131146
09-12-2016 09:04:31.490.000                     36861.7                     58484.7                    -27875.4                   -0.505553                    0.977093                    0.131147
09-12-2016 09:04:31.520.000                     36861.8                     58484.6                    -27875.4                   -0.505552                    0.977093                    0.131148
09-12-2016 09:04:31.550.000                     36862.0                     58484.6                    -27875.4                   -0.505551                    0.977092                    0.131148
09-12-2016 09:04:31.580.000                     36862.1                     58484.5                    -27875.4                   -0.505550                    0.977091                    0.131149
09-12-2016 09:04:31.610.000                     36862.2                     58484.4                    -27875.4                   -0.505549                    0.977091                    0.131150
09-12-2016 09:04:31.640.000                     36862.3                     58484.4                    -27875.4                   -0.505548                    0.977090                    0.131151
09-12-2016 09:04:31.670.000                     36862.4                     58484.3                    -27875.4                   -0.505547                    0.977090                    0.131152
09-12-2016 09:04:31.700.000                     36862.5                     58484.3                    -27875.4                   -0.505545                    0.977089                    0.131152
09-12-2016 09:04:31.730.000                     36862.6                     58484.2                    -27875.4                   -0.505544                    0.977089                    0.131153
09-12-2016 09:04:31.760.000                     36862.7                     58484.2                    -27875.4                   -0.505543                    0.977088                    0.131154
09-12-2016 09:04:31.790.000                     36862.9                     58484.1                    -27875.4                   -0.505542                    0.977087                    0.131155
09-12-2016 09:04:31.820.000                     36863.0                     58484.1                    -27875.4                   -0.505541                    0.977087                    0.131156
09-12-2016 09:04:31.850.000                     36863.1                     58484.0                    -27875.4                   -0.505540                    0.977086                    0.131156
09-12-2016 09:04:31.880.000                     36863.2                     58484.0                    -27875.4                   -0.505539                    0.977086                    0.131157
09-12-2016 09:04:31.910.000                     36863.3                     58483.9                    -27875.4                   -0.505538                    0.977085                    0.131158
09-12-2016 09:04:31.940.000                     36863.4                     58483.9                    -27875.4                   -0.505537                    0.977084                    0.131159
09-12-2016 09:04:31.970.000                     36863.5                     58483.8                    -27875.4                   -0.505536                    0.977084                    0.131160
09-12-2016 09:04:32.000.000                     36863.6                     58483.8                    -27875.4                   -0.505535                    0.977083                    0.131161
09-12-2016 09:04:32.030.000                     36863.8                     58483.7                    -27875.4                   -0.505534                    0.977083                    0.131161
09-12-2016 09:04:32.060.000                     36863.9                     58483.7                    -27875.4                   -0.505533                    0.977082                    0.131162
09-12-2016 09:04:32.090.000                     36864.0                     58483.6                    -27875.4                   -0.505532                    0.977082                    0.131163
09-12-2016 09:04:32.120.000                     36864.1                     58483.6                    -27875.3                   -0.505530                    0.977081                    0.131164
09-12-2016 09:04:32.150.000                     36864.2                     58483.5                    -27875.3                   -0.505529                    0.977080                    0.131165
09-12-2016 09:04:32.180.000                     36864.3                     58483.5                    -27875.3                   -0.505528                    0.977080                    0.131165
09-12-2016 09:04:32.210.000                     36864.4                     58483.4                    -27875.3                   -0.505527                    0.977079                    0.131166
09-12-2016 09:04:32.240.000                     36864.5                     58483.4                    -27875.3                   -0.505526                    0.977079                    0.131167
09-12-2016 09:04:32.270.000                     36864.7                     58483.3                    -27875.3                   -0.505525                    0.977078                    0.131168
09-12-2016 09:04:32.300.000                     36864.8                     58483.3                    -27875.3                   -0.505524                    0.977077                    0.131169
09-12-2016 09:04:32.330.000                     36864.9                     58483.2                    -27875.3                   -0.505523                    0.977077                    0.131169
09-12-2016 09:04:32.360.000                     36865.0                     58483.2                    -27875.3                   -0.505522                    0.977076                    0.131170
09-12-2016 09:04:32.390.000                     36865.1                     58483.1                    -27875.3                   -0.505521                    0.977076                    0.131171
09-12-2016 09:04:32.420.000                     36865.2                     58483.1                    -27875.3                   -0.505520                    0.977075                    0.131172
09-12-2016 09:04:32.450.000                     36865.3                     58483.0                    -27875.3                   -0.505519                    0.977075                    0.131173
09-12-2016 09:04:32.480.000                     36865.4                     58483.0                    -27875.3                   -0.505518                    0.977074                    0.131173
09-12-2016 09:04:32.510.000                     36865.6                     58482.9                    -27875.3                   -0.505516                    0.977073                    0.131174
09-12-2016 09:04:32.540.000                     36865.7                     58482.9                    -27875.3                   -0.505515                    0.977073                    0.131175
09-12-2016 09:04:32.570.000                     36865.8                     58482.8                    -27875.3                   -0.505514                    0.977072                    0.131176
09-12-2016 09:04:32.600.000                     36865.9                     58482.8                    -27875.3                   -0.505513                    0.977072                    0.131177
09-12-2016 09:04:32.630.000                     36866.0                     58482.7                    -27875.3                   -0.505512                    0.977071                    0.131177
09-12-2016 09:04:32.660.000                     36866.1                     58482.7                    -27875.3                   -0.505511                    0.977070                    0.131178
09-12-2016 09:04:32.690.000                     36866.2                     58482.6                    -27875.3                   -0.505510                    0.977070                    0.131179
09-12-2016 09:04:32.720.000                     36866.3                     58482.5                    -27875.3                   -0.505509                    0.977069                    0.131180
09-12-2016 09:04:32.750.000                     36866.5                     58482.5                    -27875.3                   -0.505508                    0.977069                    0.131181
09-12-2016 09:04:32.780.000                     36866.6                     58482.4                    -27875.3                   -0.505507                    0.977068                    0.131181
09-12-2016 09:04:32.810.000                     36866.7                     58482.4                    -27875.3                   -0.505506                    0.977068                    0.131182
09-12-2016 09:04:32.840.000                     36866.8                     58482.3                    -27875.3                   -0.505505                    0.977067                    0.131183
09-12-2016 09:04:32.870.000                     36866.9                     58482.3                    -27875.3                   -0.505504                    0.977066                    0.131184
09-12-2016 09:04:32.900.000                     36867.0                     58482.2                    -27875.2                   -0.505503                    0.977066                    0.131185
09-12-2016 09:04:32.930.000                     36867.1                     58482.2                    -27875.2                   -0.505501                    0.977065                    0.131185
09-12-2016 09:04:32.960.000                     36867.3                     58482.1                    -27875.2                   -0.505500                    0.977065                    0.131186
09-12-2016 09:04:32.990.000                     36867.4                     58482.1                    -27875.2                   -0.505499                    0.977064                    0.131187
09-12-2016 09:04:33.020.000                     36867.5                     58482.0                    -27875.2                   -0.505498                    0.977063                    0.131188
09-12-2016 09:04:33.050.000                     36867.6                     58482.0                    -27875.2                   -0.505497                    0.977063                    0.131189
09-12-2016 09:04:33.080.000                     36867.7                     58481.9                    -27875.2                   -0.505496                    0.977062                    0.131189
09-12-2016 09:04:33.110.000                     36867.8                     58481.9                    -27875.2                   -0.505495                    0.977062                    0.131190
09-12-2016 09:04:33.140.000                     36867.9                     58481.8                    -27875.2                   -0.505494                    0.977061                    0.131191
09-12-2016 09:04:33.170.000                     36868.0                     58481.8                    -27875.2                   -0.505493                    0.977061                    0.131192
09-12-2016 09:04:33.200.000                     36868.2                     58481.7                    -27875.2                   -0.505492                    0.977060                    0.131193
09-12-2016 09:04:33.230.000                     36868.3                     58481.7                    -27875.2                   -0.505491                    0.977059                    0.131194
09-12-2016 09:04:33.260.000                     36868.4                     58481.6                    -27875.2                   -0.505490                    0.977059                    0.131194
09-12-2016 09:04:33.290.000                     36868.5                     58481.6                    -27875.2                   -0.505489                    0.977058                    0.131195
09-12-2016 09:04:33.320.000                     36868.6                     58481.5                    -27875.2                   -0.505488                    0.977058                    0.131196
09-12-2016 09:04:33.350.000                     36868.7                     58481.5                    -27875.2                   -0.505486                    0.977057                    0.131197
09-12-2016 09:04:33.380.000                     36868.8                     58481.4                    -27875.2                   -0.505485                    0.977056                    0.131198
09-12-2016 09:04:33.410.000                     36868.9                     58481.4                    -27875.2                   -0.505484                    0.977056                    0.131198
09-12-2016 09:04:33.440.000                     36869.1                     58481.3                    -27875.2                   -0.505483                    0.977055                    0.131199
09-12-2016 09:04:33.470.000                     36869.2                     58481.3                    -27875.2                   -0.505482                    0.977055                    0.131200
09-12-2016 09:04:33.500.000                     36869.3                     58481.2                    -27875.2                   -0.505481                    0.977054                    0.131201
09-12-2016 09:04:33.530.000                     36869.4                     58481.2                    -27875.2                   -0.505480                    0.977054                    0.131202
09-12-2016 09:04:33.560.000                     36869.5                     58481.1                    -27875.2                   -0.505479                    0.977053                    0.131202
09-12-2016 09:04:33.590.000                     36869.6                     58481.1                    -27875.2                   -0.505478                    0.977052                    0.131203
09-12-2016 09:04:33.620.000                     36869.7                     58481.0                    -27875.2                   -0.505477                    0.977052                    0.131204
09-12-2016 09:04:33.650.000                     36869.8                     58481.0                    -27875.1                   -0.505476                    0.977051                    0.131205
09-12-2016 09:04:33.680.000                     36870.0                     58480.9                    -27875.1                   -0.505475                    0.977051                    0.131206
09-12-2016 09:04:33.710.000                     36870.1                     58480.9                    -27875.1                   -0.505474                    0.977050                    0.131206
09-12-2016 09:04:33.740.000                     36870.2                     58480.8                    -27875.1                   -0.505472                    0.977049                    0.131207
09-12-2016 09:04:33.770.000                     36870.3                     58480.8                    -27875.1                   -0.505471                    0.977049                    0.131208
09-12-2016 09:04:33.800.000                     36870.4                     58480.7                    -27875.1                   -0.505470                    0.977048                    0.131209
09-12-2016 09:04:33.830.000                     36870.5                     58480.6                    -27875.1                   -0.505469                    0.977048                    0.131210
09-12-2016 09:04:33.860.000                     36870.6                     58480.6                    -27875.1                   -0.505468                    0.977047                    0.131210
09-12-2016 09:04:33.890.000                     36870.7                     58480.5                    -27875.1                   -0.505467                    0.977047                    0.131211
09-12-2016 09:04:33.920.000                     36870.9                     58480.5                    -27875.1                   -0.505466                    0.977046                    0.131212
09-12-2016 09:04:33.950.000                     36871.0                     58480.4                    -27875.1                   -0.505465                    0.977045                    0.131213
09-12-2016 09:04:33.980.000                     36871.1                     58480.4                    -27875.1                   -0.505464                    0.977045                    0.131214
09-12-2016 09:04:34.010.000                     36871.2                     58480.3                    -27875.1                   -0.505463                    0.977044                    0.131214
09-12-2016 09:04:34.040.000                     36871.3                     58480.3                    -27875.1                   -0.505462                    0.977044                    0.131215
09-12-2016 09:04:34.070.000                     36871.4                     58480.2                    -27875.1                   -0.505461                    0.977043                    0.131216
09-12-2016 09:04:34.100.000                     36871.5                     58480.2                    -27875.1                   -0.505460                    0.977043                    0.131217
09-12-2016 09:04:34.130.000                     36871.6                     58480.1                    -27875.1                   -0.505459                    0.977042                    0.131218
09-12-2016 09:04:34.160.000                     36871.8                     58480.1                    -27875.1                   -0.505457                    0.977041                    0.131218
09-12-2016 09:04:34.190.000                     36871.9                     58480.0                    -27875.1                   -0.505456                    0.977041                    0.131219
09-12-2016 09:04:34.220.000                     36872.0                     58480.0                    -27875.1                   -0.505455                    0.977040                    0.131220
09-12-2016 09:04:34.250.000                     36872.1                     58479.9                    -27875.1                   -0.505454                    0.977040                    0.131221
09-12-2016 09:04:34.280.000                     36872.2                     58479.9                    -27875.1                   -0.505453                    0.977039                    0.131222
09-12-2016 09:04:34.310.000                     36872.3                     58479.8                    -27875.1                   -0.505452                    0.977038                    0.131222
09-12-2016 09:04:34.340.000                     36872.4                     58479.8                    -27875.1                   -0.505451                    0.977038                    0.131223
09-12-2016 09:04:34.370.000                     36872.6                     58479.7                    -27875.1                   -0.505450                    0.977037                    0.131224
09-12-2016 09:04:34.400.000                     36872.7                     58479.7                    -27875.0                   -0.505449                    0.977037                    0.131225
09-12-2016 09:04:34.430.000                     36872.8                     58479.6                    -27875.0                   -0.505448                    0.977036                    0.131226
09-12-2016 09:04:34.460.000                     36872.9                     58479.6                    -27875.0                   -0.505447                    0.977036                    0.131227
09-12-2016 09:04:34.490.000                     36873.0                     58479.5                    -27875.0                   -0.505446                    0.977035                    0.131227
09-12-2016 09:04:34.520.000                     36873.1                     58479.5                    -27875.0                   -0.505445                    0.977034                    0.131228
09-12-2016 09:04:34.550.000                     36873.2                     58479.4                    -27875.0                   -0.505444                    0.977034                    0.131229
09-12-2016 09:04:34.580.000                     36873.3                     58479.4                    -27875.0                   -0.505442                    0.977033                    0.131230
09-12-2016 09:04:34.610.000                     36873.5                     58479.3                    -27875.0                   -0.505441                    0.977033                    0.131231
09-12-2016 09:04:34.640.000                     36873.6                     58479.3                    -27875.0                   -0.505440                    0.977032                    0.131231
09-12-2016 09:04:34.670.000                     36873.7                     58479.2                    -27875.0                   -0.505439                    0.977031                    0.131232
09-12-2016 09:04:34.700.000                     36873.8                     58479.2                    -27875.0                   -0.505438                    0.977031                    0.131233
09-12-2016 09:04:34.730.000                     36873.9                     58479.1                    -27875.0                   -0.505437                    0.977030                    0.131234
09-12-2016 09:04:34.760.000                     36874.0                     58479.1                    -27875.0                   -0.505436                    0.977030                    0.131235
09-12-2016 09:04:34.790.000                     36874.1                     58479.0                    -27875.0                   -0.505435                    0.977029                    0.131235
09-12-2016 09:04:34.820.000                     36874.2                     58479.0                    -27875.0                   -0.505434                    0.977029                    0.131236
09-12-2016 09:04:34.850.000                     36874.4                     58478.9                    -27875.0                   -0.505433                    0.977028                    0.131237
09-12-2016 09:04:34.880.000                     36874.5                     58478.9                    -27875.0                   -0.505432                    0.977027                    0.131238
09-12-2016 09:04:34.910.000                     36874.6                     58478.8                    -27875.0                   -0.505431                    0.977027                    0.131239
09-12-2016 09:04:34.940.000                     36874.7                     58478.7                    -27875.0                   -0.505430                    0.977026                    0.131239
09-12-2016 09:04:34.970.000                     36874.8                     58478.7                    -27875.0                   -0.505429                    0.977026                    0.131240
09-12-2016 09:04:35.000.000                     36874.9                     58478.6                    -27875.0                   -0.505427                    0.977025                    0.131241
09-12-2016 09:04:35.030.000                     36875.0                     58478.6                    -27875.0                   -0.505426                    0.977024                    0.131242
09-12-2016 09:04:35.060.000                     36875.1                     58478.5                    -27875.0                   -0.505425                    0.977024                    0.131243
09-12-2016 09:04:35.090.000                     36875.3                     58478.5                    -27875.0                   -0.505424                    0.977023                    0.131243
09-12-2016 09:04:35.120.000                     36875.4                     58478.4                    -27875.0                   -0.505423                    0.977023                    0.131244
09-12-2016 09:04:35.150.000                     36875.5                     58478.4                    -27875.0                   -0.505422                    0.977022                    0.131245
09-12-2016 09:04:35.180.000                     36875.6                     58478.3                    -27874.9                   -0.505421                    0.977022                    0.131246
09-12-2016 09:04:35.210.000                     36875.7                     58478.3                    -27874.9                   -0.505420                    0.977021                    0.131247
09-12-2016 09:04:35.240.000                     36875.8                     58478.2                    -27874.9                   -0.505419                    0.977020                    0.131247
09-12-2016 09:04:35.270.000                     36875.9                     58478.2                    -27874.9                   -0.505418                    0.977020                    0.131248
09-12-2016 09:04:35.300.000                     36876.0                     58478.1                    -27874.9                   -0.505417                    0.977019                    0.131249
09-12-2016 09:04:35.330.000                     36876.2                     58478.1                    -27874.9                   -0.505416                    0.977019                    0.131250
09-12-2016 09:04:35.360.000                     36876.3                     58478.0                    -27874.9                   -0.505415                    0.977018                    0.131251
09-12-2016 09:04:35.390.000                     36876.4                     58478.0                    -27874.9                   -0.505413                    0.977017                    0.131251
09-12-2016 09:04:35.420.000                     36876.5                     58477.9                    -27874.9                   -0.505412                    0.977017                    0.131252
09-12-2016 09:04:35.450.000                     36876.6                     58477.9                    -27874.9                   -0.505411                    0.977016                    0.131253
09-12-2016 09:04:35.480.000                     36876.7                     58477.8                    -27874.9                   -0.505410                    0.977016                    0.131254
09-12-2016 09:04:35.510.000                     36876.8                     58477.8                    -27874.9                   -0.505409                    0.977015                    0.131255
09-12-2016 09:04:35.540.000                     36876.9                     58477.7                    -27874.9                   -0.505408                    0.977015                    0.131255
09-12-2016 09:04:35.570.000                     36877.1                     58477.7                    -27874.9                   -0.505407                    0.977014                    0.131256
09-12-2016 09:04:35.600.000                     36877.2                     58477.6                    -27874.9                   -0.505406                    0.977013                    0.131257
09-12-2016 09:04:35.630.000                     36877.3                     58477.6                    -27874.9                   -0.505405                    0.977013                    0.131258
09-12-2016 09:04:35.660.000                     36877.4                     58477.5                    -27874.9                   -0.505404                    0.977012                    0.131259
09-12-2016 09:04:35.690.000                     36877.5                     58477.5                    -27874.9                   -0.505403                    0.977012                    0.131259
09-12-2016 09:04:35.720.000                     36877.6                     58477.4                    -27874.9                   -0.505402                    0.977011                    0.131260
09-12-2016 09:04:35.750.000                     36877.7                     58477.4                    -27874.9                   -0.505401                    0.977010                    0.131261
09-12-2016 09:04:35.780.000                     36877.9                     58477.3                    -27874.9                   -0.505400                    0.977010                    0.131262
09-12-2016 09:04:35.810.000                     36878.0                     58477.3                    -27874.9                   -0.505398                    0.977009                    0.131263
09-12-2016 09:04:35.840.000                     36878.1                     58477.2                    -27874.9                   -0.505397                    0.977009                    0.131264
09-12-2016 09:04:35.870.000                     36878.2                     58477.2                    -27874.9                   -0.505396                    0.977008                    0.131264
09-12-2016 09:04:35.900.000                     36878.3                     58477.1                    -27874.9                   -0.505395                    0.977008                    0.131265
09-12-2016 09:04:35.930.000                     36878.4                     58477.1                    -27874.8                   -0.505394                    0.977007                    0.131266
09-12-2016 09:04:35.960.000                     36878.5                     58477.0                    -27874.8                   -0.505393                    0.977006                    0.131267
09-12-2016 09:04:35.990.000                     36878.6                     58477.0                    -27874.8                   -0.505392                    0.977006                    0.131268
09-12-2016 09:04:36.020.000                     36878.8                     58476.9                    -27874.8                   -0.505391                    0.977005                    0.131268
09-12-2016 09:04:36.050.000                     36878.9                     58476.8                    -27874.8                   -0.505390                    0.977005                    0.131269
09-12-2016 09:04:36.080.000                     36879.0                     58476.8                    -27874.8                   -0.505389                    0.977004                    0.131270
09-12-2016 09:04:36.110.000                     36879.1                     58476.7                    -27874.8                   -0.505388                    0.977003                    0.131271
09-12-2016 09:04:36.140.000                     36879.2                     58476.7                    -27874.8                   -0.505387                    0.977003                    0.131272
09-12-2016 09:04:36.170.000                     36879.3                     58476.6                    -27874.8                   -0.505386                    0.977002                    0.131272
09-12-2016 09:04:36.200.000                     36879.4                     58476.6                    -27874.8                   -0.505385                    0.977002                    0.131273
09-12-2016 09:04:36.230.000                     36879.5                     58476.5                    -27874.8                   -0.505383                    0.977001                    0.131274
09-12-2016 09:04:36.260.000                     36879.7                     58476.5                    -27874.8                   -0.505382                    0.977001                    0.131275
09-12-2016 09:04:36.290.000                     36879.8                     58476.4                    -27874.8                   -0.505381                    0.977000                    0.131276
09-12-2016 09:04:36.320.000                     36879.9                     58476.4                    -27874.8                   -0.505380                    0.976999                    0.131276
09-12-2016 09:04:36.350.000                     36880.0                     58476.3                    -27874.8                   -0.505379                    0.976999                    0.131277
09-12-2016 09:04:36.380.000                     36880.1                     58476.3                    -27874.8                   -0.505378                    0.976998                    0.131278
09-12-2016 09:04:36.410.000                     36880.2                     58476.2                    -27874.8                   -0.505377                    0.976998                    0.131279
09-12-2016 09:04:36.440.000                     36880.3                     58476.2                    -27874.8                   -0.505376                    0.976997                    0.131280
09-12-2016 09:04:36.470.000                     36880.4                     58476.1                    -27874.8                   -0.505375                    0.976996                    0.131280
09-12-2016 09:04:36.500.000                     36880.6                     58476.1                    -27874.8                   -0.505374                    0.976996                    0.131281
09-12-2016 09:04:36.530.000                     36880.7                     58476.0                    -27874.8                   -0.505373                    0.976995                    0.131282
09-12-2016 09:04:36.560.000                     36880.8                     58476.0                    -27874.8                   -0.505372                    0.976995                    0.131283
09-12-2016 09:04:36.590.000                     36880.9                     58475.9                    -27874.8                   -0.505371                    0.976994                    0.131284
09-12-2016 09:04:36.620.000                     36881.0                     58475.9                    -27874.8                   -0.505369                    0.976994                    0.131284
09-12-2016 09:04:36.650.000                     36881.1                     58475.8                    -27874.8                   -0.505368                    0.976993                    0.131285
09-12-2016 09:04:36.680.000                     36881.2                     58475.8                    -27874.8                   -0.505367                    0.976992                    0.131286
09-12-2016 09:04:36.710.000                     36881.3                     58475.7                    -27874.7                   -0.505366                    0.976992                    0.131287
09-12-2016 09:04:36.740.000                     36881.5                     58475.7                    -27874.7                   -0.505365                    0.976991                    0.131288
09-12-2016 09:04:36.770.000                     36881.6                     58475.6                    -27874.7                   -0.505364                    0.976991                    0.131288
09-12-2016 09:04:36.800.000                     36881.7                     58475.6                    -27874.7                   -0.505363                    0.976990                    0.131289
09-12-2016 09:04:36.830.000                     36881.8                     58475.5                    -27874.7                   -0.505362                    0.976989                    0.131290
09-12-2016 09:04:36.860.000                     36881.9                     58475.5                    -27874.7                   -0.505361                    0.976989                    0.131291
09-12-2016 09:04:36.890.000                     36882.0                     58475.4                    -27874.7                   -0.505360                    0.976988                    0.131292
09-12-2016 09:04:36.920.000                     36882.1                     58475.4                    -27874.7                   -0.505359                    0.976988                    0.131292
09-12-2016 09:04:36.950.000                     36882.2                     58475.3                    -27874.7                   -0.505358                    0.976987                    0.131293
09-12-2016 09:04:36.980.000                     36882.4                     58475.3                    -27874.7                   -0.505357                    0.976987                    0.131294
09-12-2016 09:04:37.010.000                     36882.5                     58475.2                    -27874.7                   -0.505356                    0.976986                    0.131295
09-12-2016 09:04:37.040.000                     36882.6                     58475.2                    -27874.7                   -0.505354                    0.976985                    0.131296
09-12-2016 09:04:37.070.000                     36882.7                     58475.1                    -27874.7                   -0.505353                    0.976985                    0.131297
09-12-2016 09:04:37.100.000                     36882.8                     58475.1                    -27874.7                   -0.505352                    0.976984                    0.131297
09-12-2016 09:04:37.130.000                     36882.9                     58475.0                    -27874.7                   -0.505351                    0.976984                    0.131298
09-12-2016 09:04:37.160.000                     36883.0                     58474.9                    -27874.7                   -0.505350                    0.976983                    0.131299
09-12-2016 09:04:37.190.000                     36883.2                     58474.9                    -27874.7                   -0.505349                    0.976982                    0.131300
09-12-2016 09:04:37.220.000                     36883.3                     58474.8                    -27874.7                   -0.505348                    0.976982                    0.131301
09-12-2016 09:04:37.250.000                     36883.4                     58474.8                    -27874.7                   -0.505347                    0.976981                    0.131301
09-12-2016 09:04:37.280.000                     36883.5                     58474.7                    -27874.7                   -0.505346                    0.976981                    0.131302
09-12-2016 09:04:37.310.000                     36883.6                     58474.7                    -27874.7                   -0.505345                    0.976980                    0.131303
09-12-2016 09:04:37.340.000                     36883.7                     58474.6                    -27874.7                   -0.505344                    0.976980                    0.131304
09-12-2016 09:04:37.370.000                     36883.8                     58474.6                    -27874.7                   -0.505343                    0.976979                    0.131305
09-12-2016 09:04:37.400.000                     36883.9                     58474.5                    -27874.7                   -0.505342                    0.976978                    0.131305
09-12-2016 09:04:37.430.000                     36884.1                     58474.5                    -27874.7                   -0.505341                    0.976978                    0.131306
09-12-2016 09:04:37.460.000                     36884.2                     58474.4                    -27874.6                   -0.505339                    0.976977                    0.131307
09-12-2016 09:04:37.490.000                     36884.3                     58474.4                    -27874.6                   -0.505338                    0.976977                    0.131308
09-12-2016 09:04:37.520.000                     36884.4                     58474.3                    -27874.6                   -0.505337                    0.976976                    0.131309
09-12-2016 09:04:37.550.000                     36884.5                     58474.3                    -27874.6                   -0.505336                    0.976975                    0.131309
